4.786218e+06 1.257712e-02 4.251217e+09 2.191045e+42 8.742800e+35
4.753860e+06 1.352841e-02 4.178855e+09 1.965424e+42 8.508759e+35
4.721549e+06 1.447971e-02 4.107344e+09 1.791008e+42 8.279773e+35
4.678781e+06 1.574810e-02 4.013838e+09 1.590127e+42 7.983831e+35
4.647065e+06 1.669939e-02 3.945336e+09 1.461082e+42 7.769547e+35
4.605037e+06 1.796778e-02 3.855655e+09 1.314071e+42 7.492262e+35
4.563454e+06 1.923617e-02 3.768151e+09 1.192653e+42 7.225290e+35
4.522557e+06 2.050457e-02 3.683272e+09 1.093539e+42 6.969745e+35
4.472598e+06 2.209006e-02 3.581167e+09 9.920101e+41 6.666840e+35
4.423922e+06 2.367555e-02 3.483348e+09 9.092080e+41 6.381316e+35
4.376658e+06 2.526104e-02 3.389933e+09 8.444526e+41 6.112952e+35
4.321935e+06 2.716362e-02 3.283687e+09 8.639581e+41 5.812910e+35
4.269367e+06 2.906621e-02 3.183545e+09 8.286857e+41 5.535214e+35
4.210727e+06 3.128590e-02 3.074043e+09 6.706246e+41 5.237320e+35
4.154930e+06 3.350558e-02 2.971994e+09 5.755891e+41 4.965185e+35
4.101863e+06 3.572527e-02 2.876865e+09 5.161413e+41 4.716342e+35
4.044390e+06 3.826205e-02 2.775940e+09 4.659720e+41 4.457513e+35
3.983529e+06 4.111593e-02 2.671435e+09 4.193463e+41 4.195198e+35
3.926423e+06 4.396981e-02 2.575573e+09 3.799530e+41 3.959759e+35
3.865947e+06 4.714079e-02 2.478117e+09 3.435831e+41 3.721381e+35
3.803608e+06 5.062887e-02 2.380709e+09 3.107148e+41 3.487094e+35
3.740639e+06 5.443404e-02 2.284666e+09 2.812874e+41 3.261850e+35
3.682395e+06 5.823922e-02 2.197914e+09 2.566093e+41 3.063388e+35
3.623869e+06 6.236149e-02 2.113085e+09 2.333524e+41 2.873232e+35
3.565309e+06 6.680086e-02 2.030950e+09 2.118630e+41 2.691963e+35
3.504114e+06 7.187443e-02 1.947161e+09 1.913360e+41 2.511848e+35
3.448282e+06 7.694800e-02 1.872523e+09 1.740583e+41 2.355545e+35
3.394136e+06 8.233866e-02 1.801776e+09 1.586810e+41 2.211044e+35
3.336317e+06 8.836352e-02 1.731701e+09 1.441875e+41 2.064190e+35
3.281239e+06 9.470548e-02 1.666550e+09 1.313182e+41 1.931220e+35
3.215707e+06 1.032671e-01 1.590871e+09 1.169380e+41 1.781503e+35
3.172895e+06 1.096091e-01 1.542502e+09 1.079806e+41 1.688509e+35
3.114764e+06 1.191220e-01 1.478843e+09 9.654983e+40 1.568127e+35
3.079817e+06 1.254640e-01 1.441414e+09 9.016972e+40 1.498926e+35
3.032433e+06 1.349769e-01 1.391521e+09 8.185646e+40 1.408786e+35
2.990311e+06 1.444899e-01 1.347994e+09 7.478939e+40 1.332128e+35
2.940942e+06 1.571738e-01 1.298025e+09 6.686846e+40 1.246311e+35
2.907372e+06 1.666867e-01 1.265558e+09 6.178016e+40 1.190372e+35
2.867664e+06 1.793706e-01 1.227737e+09 5.597926e+40 1.126662e+35
